article_id,chunk_id
2193,2193_semantic_0001
2194,2194_semantic_0000
2194,2194_semantic_0001
2194,2194_semantic_0002
2194,2194_semantic_0003
2195,2195_semantic_0000
2195,2195_semantic_0001
2196,2196_semantic_0000
2197,2197_semantic_0000
2197,2197_semantic_0001
2197,2197_semantic_0002
2198,2198_semantic_0000
2198,2198_semantic_0001
2198,2198_semantic_0002
2198,2198_semantic_0003
2199,2199_semantic_0000
2199,2199_semantic_0001
2199,2199_semantic_0002
2200,2200_semantic_0000
2200,2200_semantic_0001
2201,2201_semantic_0000
2201,2201_semantic_0001
2202,2202_semantic_0000
2202,2202_semantic_0001
2202,2202_semantic_0002
2203,2203_semantic_0000
2203,2203_semantic_0001
2203,2203_semantic_0002
2203,2203_semantic_0003
2204,2204_semantic_0000
2204,2204_semantic_0001
2205,2205_semantic_0000
2205,2205_semantic_0001
2205,2205_semantic_0002
2205,2205_semantic_0003
2206,2206_semantic_0000
2206,2206_semantic_0001
2206,2206_semantic_0002
2206,2206_semantic_0003
2206,2206_semantic_0004
2207,2207_semantic_0000
2207,2207_semantic_0001
2207,2207_semantic_0002
2207,2207_semantic_0003
2208,2208_semantic_0000
2208,2208_semantic_0001
2208,2208_semantic_0002
2208,2208_semantic_0003
2209,2209_semantic_0000
2209,2209_semantic_0001
2209,2209_semantic_0002
2210,2210_semantic_0000
2210,2210_semantic_0001
2210,2210_semantic_0002
2210,2210_semantic_0003
2211,2211_semantic_0000
2211,2211_semantic_0001
2211,2211_semantic_0002
2211,2211_semantic_0003
2212,2212_semantic_0000
2212,2212_semantic_0001
2213,2213_semantic_0000
2213,2213_semantic_0001
2214,2214_semantic_0000
2214,2214_semantic_0001
2215,2215_semantic_0000
2215,2215_semantic_0001
2215,2215_semantic_0002
2215,2215_semantic_0003
2215,2215_semantic_0004
2216,2216_semantic_0000
2216,2216_semantic_0001
2217,2217_semantic_0000
2217,2217_semantic_0001
2217,2217_semantic_0002
2218,2218_semantic_0000
2218,2218_semantic_0001
2219,2219_semantic_0000
2219,2219_semantic_0001
2220,2220_semantic_0000
2220,2220_semantic_0001
2221,2221_semantic_0000
2221,2221_semantic_0001
2221,2221_semantic_0002
2222,2222_semantic_0000
2222,2222_semantic_0001
2222,2222_semantic_0002
2223,2223_semantic_0000
2223,2223_semantic_0001
2223,2223_semantic_0002
2224,2224_semantic_0000
2224,2224_semantic_0001
2225,2225_semantic_0000
2225,2225_semantic_0001
2226,2226_semantic_0000
2226,2226_semantic_0001
2226,2226_semantic_0002
2226,2226_semantic_0003
2227,2227_semantic_0000
2227,2227_semantic_0001
2228,2228_semantic_0000
2228,2228_semantic_0001
2229,2229_semantic_0000
2229,2229_semantic_0001
2229,2229_semantic_0002
2230,2230_semantic_0000
2230,2230_semantic_0001
2230,2230_semantic_0002
2230,2230_semantic_0003
2230,2230_semantic_0004
2231,2231_semantic_0000
2231,2231_semantic_0001
2231,2231_semantic_0002
2231,2231_semantic_0003
2232,2232_semantic_0000
2232,2232_semantic_0001
2232,2232_semantic_0002
2232,2232_semantic_0003
2233,2233_semantic_0000
2233,2233_semantic_0001
2233,2233_semantic_0002
2234,2234_semantic_0000
2234,2234_semantic_0001
2234,2234_semantic_0002
2235,2235_semantic_0000
2235,2235_semantic_0001
2235,2235_semantic_0002
2236,2236_semantic_0000
2236,2236_semantic_0001
2236,2236_semantic_0002
2236,2236_semantic_0003
2236,2236_semantic_0004
2237,2237_semantic_0000
2237,2237_semantic_0001
2237,2237_semantic_0002
2237,2237_semantic_0003
2238,2238_semantic_0000
2238,2238_semantic_0001
2239,2239_semantic_0000
2239,2239_semantic_0001
2239,2239_semantic_0002
2240,2240_semantic_0000
2240,2240_semantic_0001
2240,2240_semantic_0002
2240,2240_semantic_0003
2241,2241_semantic_0000
2241,2241_semantic_0001
2241,2241_semantic_0002
2241,2241_semantic_0003
2241,2241_semantic_0004
2242,2242_semantic_0000
2242,2242_semantic_0001
2243,2243_semantic_0000
2243,2243_semantic_0001
2243,2243_semantic_0002
2244,2244_semantic_0000
2244,2244_semantic_0001
2244,2244_semantic_0002
2244,2244_semantic_0003
2245,2245_semantic_0000
2245,2245_semantic_0001
2245,2245_semantic_0002
2245,2245_semantic_0003
2245,2245_semantic_0004
2246,2246_semantic_0000
2246,2246_semantic_0001
2246,2246_semantic_0002
2246,2246_semantic_0003
2247,2247_semantic_0000
2247,2247_semantic_0001
2247,2247_semantic_0002
2247,2247_semantic_0003
2248,2248_semantic_0000
2248,2248_semantic_0001
2248,2248_semantic_0002
2248,2248_semantic_0003
2249,2249_semantic_0000
2249,2249_semantic_0001
2249,2249_semantic_0002
2250,2250_semantic_0000
2250,2250_semantic_0001
2250,2250_semantic_0002
2250,2250_semantic_0003
2251,2251_semantic_0000
2251,2251_semantic_0001
2252,2252_semantic_0000
2252,2252_semantic_0001
2253,2253_semantic_0000
2253,2253_semantic_0001
2253,2253_semantic_0002
2254,2254_semantic_0000
2254,2254_semantic_0001
2254,2254_semantic_0002
2255,2255_semantic_0000
2255,2255_semantic_0001
2255,2255_semantic_0002
2256,2256_semantic_0000
2256,2256_semantic_0001
2256,2256_semantic_0002
2256,2256_semantic_0003
2256,2256_semantic_0004
2257,2257_semantic_0000
2257,2257_semantic_0001
2257,2257_semantic_0002
2257,2257_semantic_0003
2258,2258_semantic_0000
2258,2258_semantic_0001
2258,2258_semantic_0002
2258,2258_semantic_0003
2259,2259_semantic_0000
2259,2259_semantic_0001
2259,2259_semantic_0002
2260,2260_semantic_0000
2261,2261_semantic_0000
2261,2261_semantic_0001
2261,2261_semantic_0002
2261,2261_semantic_0003
2262,2262_semantic_0000
2262,2262_semantic_0001
2262,2262_semantic_0002
2262,2262_semantic_0003
2263,2263_semantic_0000
2263,2263_semantic_0001
2263,2263_semantic_0002
2264,2264_semantic_0000
2265,2265_semantic_0000
2265,2265_semantic_0001
2265,2265_semantic_0002
2266,2266_semantic_0000
2266,2266_semantic_0001
2266,2266_semantic_0002
2267,2267_semantic_0000
2267,2267_semantic_0001
2268,2268_semantic_0000
2268,2268_semantic_0001
2268,2268_semantic_0002
2268,2268_semantic_0003
2269,2269_semantic_0000
2269,2269_semantic_0001
2270,2270_semantic_0000
2270,2270_semantic_0001
2270,2270_semantic_0002
2270,2270_semantic_0003
2271,2271_semantic_0000
2271,2271_semantic_0001
2271,2271_semantic_0002
2272,2272_semantic_0000
2272,2272_semantic_0001
2273,2273_semantic_0000
2273,2273_semantic_0001
2273,2273_semantic_0002
2274,2274_semantic_0000
2275,2275_semantic_0000
2276,2276_semantic_0000
2276,2276_semantic_0001
2276,2276_semantic_0002
2276,2276_semantic_0003
2277,2277_semantic_0000
2277,2277_semantic_0001
2277,2277_semantic_0002
2277,2277_semantic_0003
2277,2277_semantic_0004
2278,2278_semantic_0000
2279,2279_semantic_0000
2279,2279_semantic_0001
2280,2280_semantic_0000
2280,2280_semantic_0001
2280,2280_semantic_0002
2280,2280_semantic_0003
2280,2280_semantic_0004
2281,2281_semantic_0000
2281,2281_semantic_0001
2281,2281_semantic_0002
2281,2281_semantic_0003
2282,2282_semantic_0000
2282,2282_semantic_0001
2282,2282_semantic_0002
2283,2283_semantic_0000
2284,2284_semantic_0000
2284,2284_semantic_0001
2284,2284_semantic_0002
2285,2285_semantic_0000
2285,2285_semantic_0001
2285,2285_semantic_0002
2286,2286_semantic_0000
2286,2286_semantic_0001
2286,2286_semantic_0002
2286,2286_semantic_0003
2287,2287_semantic_0000
2287,2287_semantic_0001
2287,2287_semantic_0002
2287,2287_semantic_0003
2287,2287_semantic_0004
2288,2288_semantic_0000
2288,2288_semantic_0001
2288,2288_semantic_0002
2289,2289_semantic_0000
2289,2289_semantic_0001
2289,2289_semantic_0002
2289,2289_semantic_0003
2290,2290_semantic_0000
2290,2290_semantic_0001
2290,2290_semantic_0002
2290,2290_semantic_0003
2291,2291_semantic_0000
2291,2291_semantic_0001
2291,2291_semantic_0002
2291,2291_semantic_0003
2292,2292_semantic_0000
2292,2292_semantic_0001
2292,2292_semantic_0002
2293,2293_semantic_0000
2293,2293_semantic_0001
2293,2293_semantic_0002
2293,2293_semantic_0003
2294,2294_semantic_0000
2294,2294_semantic_0001
2294,2294_semantic_0002
2295,2295_semantic_0000
2295,2295_semantic_0001
2295,2295_semantic_0002
2296,2296_semantic_0000
2296,2296_semantic_0001
2296,2296_semantic_0002
2297,2297_semantic_0000
2297,2297_semantic_0001
2297,2297_semantic_0002
2297,2297_semantic_0003
2298,2298_semantic_0000
2298,2298_semantic_0001
2299,2299_semantic_0000
2299,2299_semantic_0001
2300,2300_semantic_0000
2300,2300_semantic_0001
2300,2300_semantic_0002
2300,2300_semantic_0003
2301,2301_semantic_0000
2301,2301_semantic_0001
2302,2302_semantic_0000
2302,2302_semantic_0001
2302,2302_semantic_0002
2303,2303_semantic_0000
2303,2303_semantic_0001
2304,2304_semantic_0000
2304,2304_semantic_0001
2305,2305_semantic_0000
2305,2305_semantic_0001
2305,2305_semantic_0002
2306,2306_semantic_0000
2306,2306_semantic_0001
2306,2306_semantic_0002
2307,2307_semantic_0000
2308,2308_semantic_0000
2308,2308_semantic_0001
2308,2308_semantic_0002
2309,2309_semantic_0000
2309,2309_semantic_0001
2310,2310_semantic_0000
2310,2310_semantic_0001
2310,2310_semantic_0002
2310,2310_semantic_0003
2311,2311_semantic_0000
2311,2311_semantic_0001
2311,2311_semantic_0002
2311,2311_semantic_0003
2312,2312_semantic_0000
2312,2312_semantic_0001
2312,2312_semantic_0002
2312,2312_semantic_0003
2312,2312_semantic_0004
2313,2313_semantic_0000
2313,2313_semantic_0001
2313,2313_semantic_0002
2313,2313_semantic_0003
2314,2314_semantic_0000
2314,2314_semantic_0001
2314,2314_semantic_0002
2315,2315_semantic_0000
2315,2315_semantic_0001
2316,2316_semantic_0000
2317,2317_semantic_0000
2317,2317_semantic_0001
2317,2317_semantic_0002
2317,2317_semantic_0003
2318,2318_semantic_0000
2318,2318_semantic_0001
2318,2318_semantic_0002
2318,2318_semantic_0003
2319,2319_semantic_0000
2319,2319_semantic_0001
2319,2319_semantic_0002
2319,2319_semantic_0003
2319,2319_semantic_0004
2320,2320_semantic_0000
2320,2320_semantic_0001
2320,2320_semantic_0002
2320,2320_semantic_0003
2320,2320_semantic_0004
2321,2321_semantic_0000
2321,2321_semantic_0001
2321,2321_semantic_0002
2322,2322_semantic_0000
2322,2322_semantic_0001
2323,2323_semantic_0000
2323,2323_semantic_0001
2323,2323_semantic_0002
2323,2323_semantic_0003
2323,2323_semantic_0004
2324,2324_semantic_0000
2324,2324_semantic_0001
2325,2325_semantic_0000
2325,2325_semantic_0001
2325,2325_semantic_0002
2325,2325_semantic_0003
2326,2326_semantic_0000
2326,2326_semantic_0001
2326,2326_semantic_0002
2326,2326_semantic_0003
2326,2326_semantic_0004
2327,2327_semantic_0000
2327,2327_semantic_0001
2327,2327_semantic_0002
2327,2327_semantic_0003
2327,2327_semantic_0004
2327,2327_semantic_0005
2328,2328_semantic_0000
2328,2328_semantic_0001
2328,2328_semantic_0002
2329,2329_semantic_0000
2329,2329_semantic_0001
2329,2329_semantic_0002
2329,2329_semantic_0003
2330,2330_semantic_0000
2330,2330_semantic_0001
2330,2330_semantic_0002
2331,2331_semantic_0000
2331,2331_semantic_0001
2331,2331_semantic_0002
2332,2332_semantic_0000
2332,2332_semantic_0001
2333,2333_semantic_0000
2333,2333_semantic_0001
2333,2333_semantic_0002
2334,2334_semantic_0000
2334,2334_semantic_0001
2334,2334_semantic_0002
2335,2335_semantic_0000
2335,2335_semantic_0001
2335,2335_semantic_0002
2336,2336_semantic_0000
2336,2336_semantic_0001
2337,2337_semantic_0000
2337,2337_semantic_0001
2338,2338_semantic_0000
2338,2338_semantic_0001
2339,2339_semantic_0000
2339,2339_semantic_0001
2340,2340_semantic_0000
2341,2341_semantic_0000
2341,2341_semantic_0001
2341,2341_semantic_0002
2341,2341_semantic_0003
2341,2341_semantic_0004
2342,2342_semantic_0000
2342,2342_semantic_0001
2342,2342_semantic_0002
2343,2343_semantic_0000
2343,2343_semantic_0001
2343,2343_semantic_0002
2344,2344_semantic_0000
2344,2344_semantic_0001
2344,2344_semantic_0002
2344,2344_semantic_0003
2345,2345_semantic_0000
2345,2345_semantic_0001
2345,2345_semantic_0002
2346,2346_semantic_0000
2346,2346_semantic_0001
2346,2346_semantic_0002
2346,2346_semantic_0003
2347,2347_semantic_0000
2347,2347_semantic_0001
2347,2347_semantic_0002
2347,2347_semantic_0003
2348,2348_semantic_0000
2348,2348_semantic_0001
2348,2348_semantic_0002
2348,2348_semantic_0003
2349,2349_semantic_0000
2349,2349_semantic_0001
2349,2349_semantic_0002
2349,2349_semantic_0003
2350,2350_semantic_0000
2350,2350_semantic_0001
2350,2350_semantic_0002
2351,2351_semantic_0000
2351,2351_semantic_0001
2351,2351_semantic_0002
2351,2351_semantic_0003
2352,2352_semantic_0000
2352,2352_semantic_0001
2353,2353_semantic_0000
2353,2353_semantic_0001
2353,2353_semantic_0002
2353,2353_semantic_0003
2354,2354_semantic_0000
2354,2354_semantic_0001
2354,2354_semantic_0002
2354,2354_semantic_0003
2355,2355_semantic_0000
2355,2355_semantic_0001
2356,2356_semantic_0000
2356,2356_semantic_0001
2356,2356_semantic_0002
2356,2356_semantic_0003
2357,2357_semantic_0000
2357,2357_semantic_0001
2357,2357_semantic_0002
2358,2358_semantic_0000
2358,2358_semantic_0001
2358,2358_semantic_0002
2359,2359_semantic_0000
2359,2359_semantic_0001
2360,2360_semantic_0000
2360,2360_semantic_0001
2361,2361_semantic_0000
2361,2361_semantic_0001
2362,2362_semantic_0000
2362,2362_semantic_0001
2363,2363_semantic_0000
2363,2363_semantic_0001
2363,2363_semantic_0002
2363,2363_semantic_0003
2364,2364_semantic_0000
2364,2364_semantic_0001
2365,2365_semantic_0000
2365,2365_semantic_0001
2365,2365_semantic_0002
2366,2366_semantic_0000
2366,2366_semantic_0001
2366,2366_semantic_0002
2366,2366_semantic_0003
2367,2367_semantic_0000
2367,2367_semantic_0001
2367,2367_semantic_0002
2367,2367_semantic_0003
2368,2368_semantic_0000
2368,2368_semantic_0001
2368,2368_semantic_0002
2368,2368_semantic_0003
2369,2369_semantic_0000
2369,2369_semantic_0001
2369,2369_semantic_0002
2369,2369_semantic_0003
2370,2370_semantic_0000
2370,2370_semantic_0001
2370,2370_semantic_0002
2371,2371_semantic_0000
2371,2371_semantic_0001
2371,2371_semantic_0002
2371,2371_semantic_0003
2372,2372_semantic_0000
2372,2372_semantic_0001
2372,2372_semantic_0002
2373,2373_semantic_0000
2373,2373_semantic_0001
2374,2374_semantic_0000
2374,2374_semantic_0001
2374,2374_semantic_0002
2374,2374_semantic_0003
2375,2375_semantic_0000
2375,2375_semantic_0001
2375,2375_semantic_0002
2375,2375_semantic_0003
2375,2375_semantic_0004
2376,2376_semantic_0000
2376,2376_semantic_0001
2376,2376_semantic_0002
2377,2377_semantic_0000
2377,2377_semantic_0001
2378,2378_semantic_0000
2378,2378_semantic_0001
2378,2378_semantic_0002
2378,2378_semantic_0003
2379,2379_semantic_0000
2379,2379_semantic_0001
2379,2379_semantic_0002
2379,2379_semantic_0003
2380,2380_semantic_0000
2380,2380_semantic_0001
2380,2380_semantic_0002
2381,2381_semantic_0000
2381,2381_semantic_0001
2381,2381_semantic_0002
2381,2381_semantic_0003
2382,2382_semantic_0000
2382,2382_semantic_0001
2383,2383_semantic_0000
2383,2383_semantic_0001
2383,2383_semantic_0002
2384,2384_semantic_0000
2384,2384_semantic_0001
2384,2384_semantic_0002
2384,2384_semantic_0003
2385,2385_semantic_0000
2385,2385_semantic_0001
2386,2386_semantic_0000
2386,2386_semantic_0001
2387,2387_semantic_0000
2387,2387_semantic_0001
2387,2387_semantic_0002
2388,2388_semantic_0000
2388,2388_semantic_0001
2389,2389_semantic_0000
2389,2389_semantic_0001
2389,2389_semantic_0002
2390,2390_semantic_0000
2390,2390_semantic_0001
2391,2391_semantic_0000
2391,2391_semantic_0001
2391,2391_semantic_0002
2391,2391_semantic_0003
2392,2392_semantic_0000
2392,2392_semantic_0001
2392,2392_semantic_0002
2392,2392_semantic_0003
2393,2393_semantic_0000
2393,2393_semantic_0001
2394,2394_semantic_0000
2394,2394_semantic_0001
2394,2394_semantic_0002
2395,2395_semantic_0000
2395,2395_semantic_0001
2395,2395_semantic_0002
2395,2395_semantic_0003
2396,2396_semantic_0000
2396,2396_semantic_0001
2396,2396_semantic_0002
2396,2396_semantic_0003
2397,2397_semantic_0000
2397,2397_semantic_0001
2398,2398_semantic_0000
2398,2398_semantic_0001
2398,2398_semantic_0002
2399,2399_semantic_0000
2399,2399_semantic_0001
2400,2400_semantic_0000
2400,2400_semantic_0001
2401,2401_semantic_0000
2401,2401_semantic_0001
2401,2401_semantic_0002
2402,2402_semantic_0000
2402,2402_semantic_0001
2402,2402_semantic_0002
2402,2402_semantic_0003
2403,2403_semantic_0000
2403,2403_semantic_0001
2403,2403_semantic_0002
2404,2404_semantic_0000
2404,2404_semantic_0001
2404,2404_semantic_0002
2404,2404_semantic_0003
2405,2405_semantic_0000
2405,2405_semantic_0001
2405,2405_semantic_0002
2406,2406_semantic_0000
2406,2406_semantic_0001
2406,2406_semantic_0002
2407,2407_semantic_0000
2407,2407_semantic_0001
2408,2408_semantic_0000
2408,2408_semantic_0001
2408,2408_semantic_0002
2409,2409_semantic_0000
2409,2409_semantic_0001
2409,2409_semantic_0002
2410,2410_semantic_0000
2410,2410_semantic_0001
2410,2410_semantic_0002
2411,2411_semantic_0000
2411,2411_semantic_0001
2411,2411_semantic_0002
2412,2412_semantic_0000
2412,2412_semantic_0001
2413,2413_semantic_0000
2414,2414_semantic_0000
2414,2414_semantic_0001
2414,2414_semantic_0002
2414,2414_semantic_0003
2415,2415_semantic_0000
2415,2415_semantic_0001
2415,2415_semantic_0002
2416,2416_semantic_0000
2416,2416_semantic_0001
2416,2416_semantic_0002
2416,2416_semantic_0003
2417,2417_semantic_0000
2417,2417_semantic_0001
2417,2417_semantic_0002
2417,2417_semantic_0003
2418,2418_semantic_0000
2418,2418_semantic_0001
2418,2418_semantic_0002
2418,2418_semantic_0003
2419,2419_semantic_0000
2419,2419_semantic_0001
2419,2419_semantic_0002
2419,2419_semantic_0003
2420,2420_semantic_0000
2420,2420_semantic_0001
2421,2421_semantic_0000
2421,2421_semantic_0001
2421,2421_semantic_0002
2422,2422_semantic_0000
2422,2422_semantic_0001
2423,2423_semantic_0000
2423,2423_semantic_0001
2423,2423_semantic_0002
2424,2424_semantic_0000
2424,2424_semantic_0001
2425,2425_semantic_0000
2425,2425_semantic_0001
2425,2425_semantic_0002
2425,2425_semantic_0003
2426,2426_semantic_0000
2426,2426_semantic_0001
2426,2426_semantic_0002
2427,2427_semantic_0000
2427,2427_semantic_0001
2428,2428_semantic_0000
2428,2428_semantic_0001
2428,2428_semantic_0002
2428,2428_semantic_0003
2429,2429_semantic_0000
2430,2430_semantic_0000
2430,2430_semantic_0001
2431,2431_semantic_0000
2431,2431_semantic_0001
2431,2431_semantic_0002
2431,2431_semantic_0003
2432,2432_semantic_0000
2432,2432_semantic_0001
2432,2432_semantic_0002
2432,2432_semantic_0003
2433,2433_semantic_0000
2433,2433_semantic_0001
2433,2433_semantic_0002
2434,2434_semantic_0000
2434,2434_semantic_0001
2434,2434_semantic_0002
2435,2435_semantic_0000
2435,2435_semantic_0001
2435,2435_semantic_0002
2435,2435_semantic_0003
2436,2436_semantic_0000
2436,2436_semantic_0001
2436,2436_semantic_0002
2437,2437_semantic_0000
2437,2437_semantic_0001
2437,2437_semantic_0002
2438,2438_semantic_0000
2438,2438_semantic_0001
2438,2438_semantic_0002
2439,2439_semantic_0000
2439,2439_semantic_0001
2439,2439_semantic_0002
2439,2439_semantic_0003
2440,2440_semantic_0000
2440,2440_semantic_0001
2440,2440_semantic_0002
2440,2440_semantic_0003
2441,2441_semantic_0000
2441,2441_semantic_0001
2441,2441_semantic_0002
2441,2441_semantic_0003
2442,2442_semantic_0000
2442,2442_semantic_0001
2443,2443_semantic_0000
2443,2443_semantic_0001
2443,2443_semantic_0002
2443,2443_semantic_0003
2444,2444_semantic_0000
2444,2444_semantic_0001
2444,2444_semantic_0002
2444,2444_semantic_0003
2445,2445_semantic_0000
2445,2445_semantic_0001
2445,2445_semantic_0002
2446,2446_semantic_0000
2446,2446_semantic_0001
2446,2446_semantic_0002
2446,2446_semantic_0003
2447,2447_semantic_0000
2447,2447_semantic_0001
2447,2447_semantic_0002
2447,2447_semantic_0003
2448,2448_semantic_0000
2448,2448_semantic_0001
2448,2448_semantic_0002
2448,2448_semantic_0003
2449,2449_semantic_0000
2449,2449_semantic_0001
2449,2449_semantic_0002
2450,2450_semantic_0000
2450,2450_semantic_0001
2450,2450_semantic_0002
2450,2450_semantic_0003
2451,2451_semantic_0000
2451,2451_semantic_0001
2451,2451_semantic_0002
2451,2451_semantic_0003
2452,2452_semantic_0000
2452,2452_semantic_0001
2453,2453_semantic_0000
2453,2453_semantic_0001
2453,2453_semantic_0002
2453,2453_semantic_0003
2454,2454_semantic_0000
2454,2454_semantic_0001
2454,2454_semantic_0002
2454,2454_semantic_0003
2455,2455_semantic_0000
2455,2455_semantic_0001
2456,2456_semantic_0000
2456,2456_semantic_0001
2457,2457_semantic_0000
2457,2457_semantic_0001
2457,2457_semantic_0002
2458,2458_semantic_0000
2458,2458_semantic_0001
2458,2458_semantic_0002
2459,2459_semantic_0000
2459,2459_semantic_0001
2460,2460_semantic_0000
2460,2460_semantic_0001
2460,2460_semantic_0002
2460,2460_semantic_0003
2461,2461_semantic_0000
2461,2461_semantic_0001
2461,2461_semantic_0002
2461,2461_semantic_0003
2462,2462_semantic_0000
2462,2462_semantic_0001
2462,2462_semantic_0002
2463,2463_semantic_0000
2463,2463_semantic_0001
2464,2464_semantic_0000
2464,2464_semantic_0001
2464,2464_semantic_0002
2464,2464_semantic_0003
2465,2465_semantic_0000
2465,2465_semantic_0001
2465,2465_semantic_0002
2465,2465_semantic_0003
2466,2466_semantic_0000
2466,2466_semantic_0001
2466,2466_semantic_0002
2466,2466_semantic_0003
2466,2466_semantic_0004
2467,2467_semantic_0000
2467,2467_semantic_0001
2467,2467_semantic_0002
2467,2467_semantic_0003
2468,2468_semantic_0000
2469,2469_semantic_0000
2469,2469_semantic_0001
2470,2470_semantic_0000
2470,2470_semantic_0001
2470,2470_semantic_0002
2471,2471_semantic_0000
2471,2471_semantic_0001
2471,2471_semantic_0002
2471,2471_semantic_0003
2472,2472_semantic_0000
2472,2472_semantic_0001
2473,2473_semantic_0000
2473,2473_semantic_0001
2473,2473_semantic_0002
2474,2474_semantic_0000
2474,2474_semantic_0001
2474,2474_semantic_0002
2474,2474_semantic_0003
2475,2475_semantic_0000
2475,2475_semantic_0001
2476,2476_semantic_0000
2477,2477_semantic_0000
2477,2477_semantic_0001
2477,2477_semantic_0002
2478,2478_semantic_0000
2478,2478_semantic_0001
2478,2478_semantic_0002
2479,2479_semantic_0000
2479,2479_semantic_0001
2479,2479_semantic_0002
2480,2480_semantic_0000
2480,2480_semantic_0001
2480,2480_semantic_0002
2481,2481_semantic_0000
2481,2481_semantic_0001
2481,2481_semantic_0002
2481,2481_semantic_0003
2482,2482_semantic_0000
2482,2482_semantic_0001
2482,2482_semantic_0002
2483,2483_semantic_0000
2483,2483_semantic_0001
2483,2483_semantic_0002
2483,2483_semantic_0003
2484,2484_semantic_0000
2484,2484_semantic_0001
2484,2484_semantic_0002
2485,2485_semantic_0000
2485,2485_semantic_0001
2486,2486_semantic_0000
2486,2486_semantic_0001
2486,2486_semantic_0002
2486,2486_semantic_0003
2486,2486_semantic_0004
2487,2487_semantic_0000
2487,2487_semantic_0001
2487,2487_semantic_0002
2487,2487_semantic_0003
2488,2488_semantic_0000
2488,2488_semantic_0001
2488,2488_semantic_0002
2488,2488_semantic_0003
2488,2488_semantic_0004
2489,2489_semantic_0000
2489,2489_semantic_0001
2490,2490_semantic_0000
2490,2490_semantic_0001
2491,2491_semantic_0000
2491,2491_semantic_0001
2491,2491_semantic_0002
2491,2491_semantic_0003
2492,2492_semantic_0000
2492,2492_semantic_0001
2492,2492_semantic_0002
2493,2493_semantic_0000
2493,2493_semantic_0001
2493,2493_semantic_0002
2494,2494_semantic_0000
2494,2494_semantic_0001
2494,2494_semantic_0002
2495,2495_semantic_0000
2495,2495_semantic_0001
2495,2495_semantic_0002
2495,2495_semantic_0003
2496,2496_semantic_0000
2496,2496_semantic_0001
2497,2497_semantic_0000
2497,2497_semantic_0001
2497,2497_semantic_0002
2498,2498_semantic_0000
2498,2498_semantic_0001
2498,2498_semantic_0002
2499,2499_semantic_0000
2499,2499_semantic_0001
2499,2499_semantic_0002
2499,2499_semantic_0003
2500,2500_semantic_0000
2500,2500_semantic_0001
2500,2500_semantic_0002
2500,2500_semantic_0003
2501,2501_semantic_0000
2501,2501_semantic_0001
2502,2502_semantic_0000
2502,2502_semantic_0001
2502,2502_semantic_0002
2503,2503_semantic_0000
2503,2503_semantic_0001
2503,2503_semantic_0002
2503,2503_semantic_0003
2503,2503_semantic_0004
2504,2504_semantic_0000
2504,2504_semantic_0001
2505,2505_semantic_0000
2505,2505_semantic_0001
2506,2506_semantic_0000
2506,2506_semantic_0001
2507,2507_semantic_0000
2507,2507_semantic_0001
2508,2508_semantic_0000
2508,2508_semantic_0001
2508,2508_semantic_0002
2508,2508_semantic_0003
2509,2509_semantic_0000
2509,2509_semantic_0001
2510,2510_semantic_0000
2510,2510_semantic_0001
2511,2511_semantic_0000
2511,2511_semantic_0001
2511,2511_semantic_0002
2511,2511_semantic_0003
2512,2512_semantic_0000
2512,2512_semantic_0001
2512,2512_semantic_0002
2513,2513_semantic_0000
2514,2514_semantic_0000
2514,2514_semantic_0001
2514,2514_semantic_0002
2514,2514_semantic_0003
2515,2515_semantic_0000
2515,2515_semantic_0001
2515,2515_semantic_0002
2516,2516_semantic_0000
2516,2516_semantic_0001
2517,2517_semantic_0000
2518,2518_semantic_0000
2518,2518_semantic_0001
2518,2518_semantic_0002
2518,2518_semantic_0003
2518,2518_semantic_0004
2519,2519_semantic_0000
2519,2519_semantic_0001
2519,2519_semantic_0002
2520,2520_semantic_0000
2520,2520_semantic_0001
2520,2520_semantic_0002
2520,2520_semantic_0003
2521,2521_semantic_0000
2521,2521_semantic_0001
2521,2521_semantic_0002
2522,2522_semantic_0000
2522,2522_semantic_0001
2522,2522_semantic_0002
2522,2522_semantic_0003
2522,2522_semantic_0004
2523,2523_semantic_0000
2523,2523_semantic_0001
2523,2523_semantic_0002
2524,2524_semantic_0000
2524,2524_semantic_0001
2524,2524_semantic_0002
2525,2525_semantic_0000
2525,2525_semantic_0001
2525,2525_semantic_0002
2525,2525_semantic_0003
2526,2526_semantic_0000
2526,2526_semantic_0001
2526,2526_semantic_0002
2527,2527_semantic_0000
2527,2527_semantic_0001
2527,2527_semantic_0002
2528,2528_semantic_0000
2528,2528_semantic_0001
2528,2528_semantic_0002
2529,2529_semantic_0000
2529,2529_semantic_0001
2529,2529_semantic_0002
2529,2529_semantic_0003
2530,2530_semantic_0000
2530,2530_semantic_0001
2530,2530_semantic_0002
2530,2530_semantic_0003
2531,2531_semantic_0000
2531,2531_semantic_0001
2532,2532_semantic_0000
2532,2532_semantic_0001
2532,2532_semantic_0002
2532,2532_semantic_0003
2533,2533_semantic_0000
2533,2533_semantic_0001
2533,2533_semantic_0002
2534,2534_semantic_0000
2534,2534_semantic_0001
2534,2534_semantic_0002
2535,2535_semantic_0000
2535,2535_semantic_0001
2535,2535_semantic_0002
2535,2535_semantic_0003
2536,2536_semantic_0000
2536,2536_semantic_0001
2536,2536_semantic_0002
2536,2536_semantic_0003
2537,2537_semantic_0000
